                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.78885,                0.56376,                 1.0159,                 0.5222,                0.28538,                0.31334,                0.20605,                 1.4384,                 1.4252,                 1.3679,             0.00016138,             0.00016138,             0.00016138
                    149,                0.78997,                0.55767,                 1.0154,                0.51346,                0.27943,                0.31192,                0.20623,                 1.4326,                 1.3435,                 1.3721,             0.00016093,             0.00016093,             0.00016093
                    150,                0.81982,                0.56345,                 1.0187,                0.49612,                0.25267,                0.29288,                0.19267,                 1.4476,                 1.4328,                 1.3796,             0.00016048,             0.00016048,             0.00016048
                    151,                0.81557,                0.55897,                 1.0233,                0.63269,                 0.2155,                 0.2644,                0.17207,                 1.5153,                 1.8922,                 1.4184,             0.00016003,             0.00016003,             0.00016003
                    152,                0.81662,                0.55358,                 1.0243,                0.61723,                0.27385,                0.30974,                0.20565,                 1.4268,                 1.3888,                 1.3649,             0.00015958,             0.00015958,             0.00015958
                    153,                 0.8073,                0.55441,                 1.0191,                 0.5828,                0.27175,                0.31139,                 0.2049,                 1.4385,                 1.3578,                   1.36,             0.00015913,             0.00015913,             0.00015913
                    154,                0.81052,                0.55416,                 1.0195,                0.58249,                0.28104,                0.31942,                0.21099,                 1.4181,                 1.3567,                 1.3546,             0.00015868,             0.00015868,             0.00015868
                    155,                0.77471,                 0.5511,                 1.0123,                0.48795,                0.20182,                0.22241,                0.13684,                  1.669,                 1.8479,                 1.5195,             0.00015823,             0.00015823,             0.00015823
                    156,                0.76601,                0.54041,                 1.0065,                0.55623,                0.28576,                0.32708,                0.21436,                 1.3981,                 1.3332,                 1.3463,             0.00015778,             0.00015778,             0.00015778
                    157,                0.79973,                0.55909,                 1.0111,                0.51229,                0.26707,                0.27904,                0.18306,                 1.4677,                 1.4273,                 1.3834,             0.00015733,             0.00015733,             0.00015733
                    158,                0.77099,                0.53635,                0.99816,                0.56842,                0.27533,                0.31188,                0.20603,                 1.4386,                 1.4347,                 1.3516,             0.00015688,             0.00015688,             0.00015688
                    159,                0.75896,                0.53677,                0.99619,                0.58268,                0.27462,                0.31959,                0.21295,                 1.3979,                 1.3391,                 1.3395,             0.00015643,             0.00015643,             0.00015643
                    160,                0.76676,                0.54069,                 1.0051,                0.56474,                 0.2888,                0.32464,                0.21658,                 1.3968,                 1.3328,                 1.3364,             0.00015599,             0.00015599,             0.00015599
                    161,                0.76082,                0.53251,                 1.0001,                0.61623,                0.28167,                0.31814,                   0.21,                 1.4143,                 1.3615,                 1.3512,             0.00015554,             0.00015554,             0.00015554
                    162,                0.76198,                0.52962,                0.99379,                0.55237,                0.28005,                0.31921,                0.21161,                 1.4036,                 1.3271,                 1.3516,             0.00015509,             0.00015509,             0.00015509
                    163,                0.77324,                0.53853,                 1.0068,                0.52408,                0.27008,                0.29832,                0.19572,                 1.4407,                 1.3875,                 1.3595,             0.00015464,             0.00015464,             0.00015464
                    164,                0.77023,                 0.5267,                0.99718,                0.58023,                0.27244,                0.31116,                0.20294,                  1.422,                 1.3391,                 1.3547,             0.00015419,             0.00015419,             0.00015419
                    165,                0.73725,                0.52815,                 1.0001,                0.59459,                0.28291,                0.32257,                0.21381,                  1.412,                 1.3339,                  1.344,             0.00015374,             0.00015374,             0.00015374
                    166,                 0.7592,                0.53006,                 1.0017,                0.54354,                0.27725,                0.31418,                0.20636,                  1.419,                  1.335,                 1.3441,             0.00015329,             0.00015329,             0.00015329
                    167,                0.79719,                0.54128,                 1.0015,                0.59137,                0.28246,                0.31995,                0.21172,                 1.3955,                 1.3411,                 1.3429,             0.00015284,             0.00015284,             0.00015284
                    168,                0.77897,                 0.5297,                 1.0016,                 0.4648,                0.17048,                0.17971,                0.10779,                  1.816,                  2.065,                    1.6,             0.00015239,             0.00015239,             0.00015239
                    169,                0.77188,                0.53517,                0.99749,                0.57014,                0.28627,                0.31747,                0.20795,                 1.4247,                 1.3683,                 1.3605,             0.00015194,             0.00015194,             0.00015194
                    170,                 0.7572,                0.52604,                0.98851,                0.59148,                0.27877,                0.31463,                 0.2083,                 1.4049,                 1.3264,                 1.3464,             0.00015149,             0.00015149,             0.00015149
                    171,                0.74935,                0.53639,                0.99761,                0.54555,                 0.2785,                0.31138,                0.20533,                  1.416,                 1.3664,                 1.3417,             0.00015104,             0.00015104,             0.00015104
                    172,                0.73564,                0.52498,                 0.9836,                0.47905,                0.20688,                0.22367,                0.14165,                 1.6719,                  1.964,                 1.5109,             0.00015059,             0.00015059,             0.00015059
                    173,                0.75299,                0.52722,                0.99327,                0.58321,                0.29077,                0.31684,                0.21118,                 1.3863,                   1.34,                 1.3324,             0.00015014,             0.00015014,             0.00015014
                    174,                0.73257,                0.52149,                 0.9836,                0.54453,                0.29021,                0.31959,                0.21448,                  1.386,                 1.3015,                 1.3324,             0.00014969,             0.00014969,             0.00014969
                    175,                0.73532,                0.51818,                0.98947,                0.57659,                0.27957,                0.31773,                0.21255,                 1.3893,                 1.3555,                 1.3313,             0.00014924,             0.00014924,             0.00014924
                    176,                 0.7173,                0.51285,                0.97478,                0.56885,                 0.2901,                0.31647,                0.21172,                 1.3759,                 1.3287,                 1.3261,             0.00014879,             0.00014879,             0.00014879
                    177,                0.73868,                0.52328,                0.98802,                0.60146,                0.27453,                0.31488,                0.21054,                 1.4021,                 1.3165,                 1.3371,             0.00014834,             0.00014834,             0.00014834
                    178,                0.77923,                0.53572,                0.99385,                0.62762,                0.26787,                0.31653,                0.21088,                 1.3841,                 1.3795,                  1.331,              0.0001479,              0.0001479,              0.0001479
                    179,                0.73545,                0.50943,                0.97954,                0.54688,                0.28208,                0.32027,                0.21201,                   1.41,                 1.3513,                 1.3344,             0.00014745,             0.00014745,             0.00014745
                    180,                0.74419,                0.50754,                0.98814,                 0.6076,                0.28134,                0.32804,                0.22225,                 1.3839,                 1.3279,                 1.3358,               0.000147,               0.000147,               0.000147
                    181,                0.72894,                0.50844,                0.98645,                0.58169,                0.27781,                0.31848,                0.21223,                 1.4452,                  1.398,                 1.3545,             0.00014655,             0.00014655,             0.00014655
                    182,                0.76073,                0.51198,                0.98841,                0.59814,                0.29678,                 0.3294,                0.21778,                 1.3986,                 1.3051,                 1.3403,              0.0001461,              0.0001461,              0.0001461
                    183,                0.72319,                0.50468,                0.97896,                0.59361,                0.27966,                0.32491,                0.21639,                 1.4134,                 1.3393,                 1.3473,             0.00014565,             0.00014565,             0.00014565
                    184,                0.73237,                0.50121,                0.97823,                0.54408,                0.28232,                0.31174,                0.20653,                 1.4077,                 1.3712,                 1.3442,              0.0001452,              0.0001452,              0.0001452
                    185,                0.70996,                0.49493,                0.97665,                0.54651,                0.29355,                0.32299,                0.21648,                 1.3628,                 1.3051,                 1.3208,             0.00014475,             0.00014475,             0.00014475
                    186,                0.71447,                0.49801,                0.97718,                0.56624,                0.28362,                0.31864,                0.21051,                 1.4045,                 1.3331,                  1.325,              0.0001443,              0.0001443,              0.0001443
                    187,                0.75002,                0.50637,                0.98409,                0.62582,                0.27323,                0.30971,                0.20621,                 1.3859,                 1.3273,                 1.3402,             0.00014385,             0.00014385,             0.00014385
                    188,                0.73851,                0.50006,                0.97845,                0.59679,                0.27245,                 0.3097,                0.20746,                 1.4288,                 1.3667,                 1.3425,              0.0001434,              0.0001434,              0.0001434
                    189,                0.70846,                0.48712,                0.97085,                0.59017,                0.29009,                0.32048,                0.21632,                 1.3684,                 1.3361,                 1.3237,             0.00014295,             0.00014295,             0.00014295
                    190,                0.69957,                0.48439,                0.96972,                0.57607,                0.28782,                0.32431,                0.21788,                  1.399,                 1.3499,                 1.3314,              0.0001425,              0.0001425,              0.0001425
                    191,                0.70955,                0.50064,                0.96713,                0.56429,                0.27364,                 0.3137,                0.21168,                 1.3887,                 1.3517,                 1.3366,             0.00014205,             0.00014205,             0.00014205
                    192,                   0.71,                 0.4913,                0.97102,                0.57494,                0.29379,                0.32387,                0.21815,                 1.3701,                 1.3365,                 1.3203,              0.0001416,              0.0001416,              0.0001416
                    193,                0.70591,                0.48205,                0.97789,                0.58663,                0.29575,                0.32564,                0.21899,                 1.3685,                  1.321,                 1.3217,             0.00014115,             0.00014115,             0.00014115
                    194,                0.70349,                 0.4894,                 0.9739,                0.62186,                0.27866,                 0.3239,                0.21326,                 1.4001,                 1.3497,                 1.3368,              0.0001407,              0.0001407,              0.0001407
                    195,                 0.6998,                0.47779,                0.96774,                  0.669,                0.27833,                0.32763,                0.21875,                 1.3869,                 1.3327,                 1.3179,             0.00014025,             0.00014025,             0.00014025
                    196,                0.70509,                0.48359,                0.96622,                0.61797,                0.28248,                 0.3262,                0.22051,                 1.3628,                 1.2947,                 1.3212,              0.0001398,              0.0001398,              0.0001398
                    197,                0.68361,                0.47603,                0.95734,                0.62827,                0.28621,                0.32711,                0.21905,                 1.3801,                 1.2844,                 1.3208,             0.00013936,             0.00013936,             0.00013936
                    198,                0.71303,                 0.4863,                0.96696,                0.62432,                0.28467,                0.32646,                0.21649,                 1.3779,                 1.3291,                 1.3174,             0.00013891,             0.00013891,             0.00013891
                    199,                0.69642,                0.47664,                0.96618,                0.64445,                0.27395,                0.32473,                0.21614,                 1.3726,                 1.3259,                 1.3194,             0.00013846,             0.00013846,             0.00013846
                    200,                0.70241,                0.47605,                0.95953,                0.55711,                0.28529,                0.32184,                0.21476,                 1.3811,                 1.3371,                 1.3238,             0.00013801,             0.00013801,             0.00013801
                    201,                0.68764,                0.47474,                0.95712,                0.58331,                 0.2933,                0.32441,                0.21745,                 1.3654,                 1.3204,                 1.3147,             0.00013756,             0.00013756,             0.00013756
                    202,                0.68842,                0.47705,                0.96311,                0.54608,                0.28286,                0.31698,                0.21163,                 1.3875,                 1.3521,                 1.3264,             0.00013711,             0.00013711,             0.00013711
                    203,                0.68131,                0.47068,                0.95234,                0.57982,                0.28383,                0.32375,                0.21757,                  1.375,                 1.3369,                 1.3305,             0.00013666,             0.00013666,             0.00013666
                    204,                0.67535,                0.46754,                0.95903,                0.56709,                0.27859,                 0.3158,                0.21332,                 1.3765,                 1.3495,                 1.3191,             0.00013621,             0.00013621,             0.00013621
                    205,                0.65896,                 0.4594,                0.95062,                0.59042,                0.29168,                0.32282,                0.21592,                 1.3773,                 1.3392,                 1.3175,             0.00013576,             0.00013576,             0.00013576
